ID,LAT,LON,START,END,N_RECORDS,PCT_MISSING
US_392557,43.3729,-103.8778,1948081620,2011120100,554789,5.05
US_392565,43.6242,-103.9172,1967111615,2011120100,386050,15.67
US_392797,45.7688,-99.6263,1949101901,1959010100,80664,7.56
US_392852,45.0203,-102.0367,1948080501,2011120100,555072,16.79
US_393239,43.71667,-96.5,1950100101,1975010100,212592,14.34
US_393256,42.85,-97.48333,1960080101,1961010100,3672,42.35
US_393302,45.0136,-100.2175,1973050421,2011120100,338140,39.35
US_393832,44.5222,-99.455,1949110101,1959010100,80352,9.02
US_393987,44.5,-100.86667,1950081101,1985010100,301488,8.75
US_394037,44.0122,-97.5241,1948080614,2011120100,555035,9.03
US_394047,44.76667,-98.93333,1962033114,1963010100,6611,100.0
US_394127,44.3981,-98.2231,1948080214,2011120100,555131,0.13
US_394179,43.73333,-101.98333,1948080814,1980010100,275219,3.81
US_394184,43.7483,-101.9413,1979090101,2011120100,282696,14.68
US_394268,45.3953,-101.4293,1948080700,2011120100,555025,9.26
US_394273,45.61667,-101.4,1950110201,1958010100,62808,6.38
US_394651,43.1008,-101.5658,1948080101,2011120100,555168,14.79
US_394671,45.7406,-103.8836,1949120101,1976010100,228648,23.19
US_394766,44.0644,-99.4602,1974050101,2011120100,329472,16.98
US_394807,45.08333,-100.43333,1963102619,1974010100,89262,21.23
US_394864,45.9397,-102.1575,1948080514,2011120100,555059,11.42
US_394955,45.68333,-102.65,1950120101,1975010100,211128,37.98
US_395381,45.8383,-101.2766,1948080601,2011120100,555048,9.33
US_395421,45.53333,-102.21667,1948100313,1978010100,256356,17.51
US_395481,43.2358,-97.5713,1948080914,2011120100,554963,5.53
US_395544,44.5208,-101.6192,1948080514,2011120100,555059,8.48
US_395620,43.3061,-100.6558,1973020101,2011120100,340368,9.32
US_395691,45.5655,-100.4488,1948080901,2003010100,476832,16.94
US_395744,43.95,-104.0,1949122001,1958010100,70416,8.95
US_395876,44.95,-102.9,1948100101,1976010100,238872,11.67
US_395891,43.8878,-100.7075,1950111019,2011120100,535206,15.38
US_395896,43.9,-100.71667,1948080814,1951010100,21011,30.96
US_396170,44.4419,-100.4175,1960080101,2011120100,449976,14.28
US_396227,43.175,-102.7458,1948081214,1975010100,231299,16.92
US_396282,45.2316,-99.4692,1948080714,2011120100,555011,5.56
US_396304,43.4033,-103.2683,1971051316,2011120100,355473,11.29
US_396427,44.0622,-103.4819,1951080914,2011120100,528683,9.81
US_396477,43.33333,-101.03333,1948080314,1974010100,222755,11.06
US_396552,44.02111,-101.66417,1948110101,1952010100,27744,100.0
US_396574,43.0688,-98.5325,1948110114,2011120100,552947,4.25
US_396597,44.3813,-100.2855,1948090501,2011120100,554328,83.92
US_396636,44.5169,-102.2152,1949080101,2011120100,546408,12.41
US_396772,45.53333,-102.81667,1957112013,1959010100,9756,66.62
US_396937,44.0433,-103.0536,1948081001,2010010100,538176,1.52
US_397047,44.86667,-98.53333,1959010720,1960010100,8597,71.84
US_397052,44.8655,-98.5252,1949081801,2011120100,546000,14.99
US_397227,44.1317,-103.7506,1948080101,1977010100,249120,19.73
US_397267,43.45,-102.56667,1949071014,1957010100,65555,60.34
US_397307,45.5,-97.5,1948080114,1953010100,38723,18.12
US_397662,43.7377,-96.6266,1974022717,2011120100,330968,15.35
US_397666,43.5877,-96.73,2003091214,2011120100,72035,1.5
US_397667,43.5778,-96.7539,1948080114,2011120100,555155,2.87
US_397830,45.41667,-102.9,1954022814,1958010100,33659,7.31
US_397882,44.49739,-103.87177,1948081201,2011120100,554904,12.68
US_397992,44.2662,-99.4431,1948080814,2011120100,554987,11.91
US_398007,43.5947,-98.4366,1948080201,2011120100,555144,4.96
US_398095,45.53333,-102.81667,1949080101,1955010100,47496,36.17
US_398472,42.9919,-97.8703,1948092314,1952010100,28667,100.0
US_398622,42.7625,-96.9194,1948080214,2011120100,555131,9.65
US_398932,44.9047,-97.1494,1948080814,2011120100,554987,7.53
US_398980,45.4247,-97.327,1952050817,2011120100,522128,6.98
US_399220,45.26667,-100.88333,1950091001,1960010100,81600,19.38
US_399330,44.63333,-97.78333,1975050101,1977010100,14664,40.1
US_399347,43.5606,-103.4881,1948080214,2011120100,555131,16.53
US_399537,45.06694,-102.99556,1976050516,2005010100,251217,16.24
US_400179,35.16667,-84.3,1948090101,1953010100,37992,16.66
US_400497,36.11667,-82.33333,1948090514,1970010100,186899,8.3
US_400603,35.13333,-86.2,1948090501,1977010100,248280,3.43
US_400724,36.51667,-83.33333,1948090114,1980010100,274643,4.49
US_400725,36.5,-83.33333,1979020101,1981010100,16800,17.62
US_400871,35.25,-88.96667,1949061221,1958010100,74980,8.93
US_400876,35.26222,-88.98917,1948090513,2011120100,554316,21.13
US_400974,35.03333,-84.41667,1948090614,1952010100,29075,14.32
US_401094,36.47967,-82.39898,1948090101,2011120100,554424,0.07
US_401150,35.5847,-89.2691,1948090914,2011120100,554219,15.45
US_401186,36.43333,-88.23333,1948090114,1956010100,64259,0.33
US_401295,36.35,-82.01667,1948090614,1981010100,283307,2.59
US_401323,35.46667,-85.45,1948090814,1981010100,283259,2.34
US_401381,36.03333,-82.71667,1948090801,1956010100,64104,4.09
US_401480,36.2455,-85.945,1959070101,2011120100,459504,25.69
US_401485,36.3,-86.03333,1948090414,1960010100,99251,6.51
US_401495,36.25,-85.95,1962110815,1965010100,18826,37.94
US_401561,36.54083,-85.45944,1970120101,2011120100,359400,37.96
US_401585,35.8318,-87.4219,2007060101,2011120100,39456,22.98
US_401587,35.75528,-87.42611,1982040101,2007010100,216984,18.52
US_401656,35.03362,-85.20044,1948090501,2011120100,554328,0.56
US_401663,36.3211,-87.2218,1971030617,2011120100,357104,18.59
US_401792,36.62389,-87.41944,2011070101,2011120100,3672,100.0
US_401978,35.03278,-84.73472,1948061914,2004010100,486803,16.04
US_402035,36.28333,-85.93333,1973100512,1981010100,63469,21.21
US_402197,35.9509,-85.0813,2001090101,2011120100,89832,0.0
US_402229,35.86667,-87.88333,1948090101,1956010100,64272,1.49
US_402305,36.53333,-85.45,1948090101,1971010100,195768,4.0
US_402489,36.0749,-87.3959,1948090601,2011120100,554304,7.89
US_402564,34.98333,-84.56667,1948061401,1966010100,153840,6.56
US_402572,35.33333,-84.63333,1956010114,1961010100,43835,15.76
US_402608,35.46667,-89.91667,1958030101,1986010100,244032,34.58
US_402627,35.03333,-84.38333,1948090114,1956010100,64259,0.13
US_402680,35.9986,-89.409,1948090701,2011120100,554280,17.28
US_402685,36.0002,-89.4094,1948090601,1952010100,29088,100.0
US_402934,36.1422,-82.4261,1982090113,2011120100,256380,13.37
US_403060,35.13333,-84.31667,1952050101,1956010100,32160,0.3
US_403229,35.8,-84.25,1948090801,1956010100,64104,0.31
US_403378,36.31667,-86.4,1953042714,1956010100,23483,0.6
US_403697,36.1679,-88.7974,1948090114,2011120100,554411,18.02
US_403907,35.93333,-84.55,1948090501,1956010100,64176,0.17
US_403963,35.35,-84.03333,1948090801,1968010100,169296,2.97
US_404392,35.81667,-88.93333,1948090501,1990010100,362232,11.07
US_404517,35.03333,-84.36667,1948090114,1952010100,29195,15.3
US_404556,35.593,-88.9167,1948090814,2011120100,554243,86.55
US_404561,35.6213,-88.8456,1977120715,2011120100,297874,10.36
US_404613,36.12222,-83.47389,1948091014,1996010100,414683,12.47
US_404650,36.38333,-82.96667,1952122001,1956010100,26568,1.25
US_404660,36.3,-82.36667,1949070614,1954010100,39347,48.52
US_404678,36.03333,-87.98333,1949090514,1981010100,274571,2.27
US_404881,35.9,-84.51667,1951060101,1956010100,40200,0.15
US_404945,35.96667,-83.91667,1948090901,1953010100,37800,24.73
US_404948,35.98333,-83.91667,1951112401,1953010100,9696,22.82
US_404950,35.8181,-83.9858,1948090401,2011120100,554352,0.18
US_405051,35.88333,-85.08333,1948090501,1956010100,64176,3.09
US_405089,35.2436,-87.3508,1983050101,2011120100,250584,24.8
US_405108,36.2291,-86.318,1948090401,2011120100,554352,10.14
US_405187,35.414,-86.8086,1948090401,2011120100,554352,9.56
US_405210,35.6502,-88.3904,1982060101,2011120100,258600,24.62
US_405224,36.31667,-82.8,1948090101,1956010100,64272,3.66
US_405327,36.43333,-85.28333,1948090301,1992010100,379800,6.15
US_405332,36.3776,-85.3365,1995082113,2011120100,142692,28.54
US_405592,35.48333,-86.08333,1948090914,1958010100,81611,16.93
US_405720,35.4158,-89.5317,1948100114,2011120100,553691,11.94
US_405896,36.56667,-81.91667,1948090701,1951010100,20304,11.88
US_405946,35.2,-90.03333,1965081815,1986010100,178570,13.2
US_405954,35.0564,-89.9865,1948090101,2011120100,554424,6.35
US_405956,35.1298,-89.8037,2000120101,2011120100,96408,14.4
US_405964,35.15,-90.05,1948090101,1966010100,151944,3.25
US_406162,35.2244,-85.8417,1982060101,2011120100,258600,13.16
US_406170,36.1482,-85.2649,1948090114,2011120100,554411,13.29
US_406175,36.16667,-85.23333,1963060101,1966010100,22680,13.1
US_406272,36.1682,-83.4027,1995010601,2011120100,148152,10.52
US_406358,35.4552,-89.8116,1948090801,2011120100,554256,47.7
US_406371,35.9204,-86.3727,1948090601,2011120100,554304,10.4
US_406384,35.61667,-84.61667,1952120114,1956010100,27011,1.87
US_406402,36.11889,-86.68917,1948090301,2011120100,554376,0.51
US_406404,35.12722,-86.70278,1997041710,2001010100,32511,19.62
US_406454,36.31667,-87.21667,1960030101,1972010100,103752,7.86
US_406619,36.213,-84.0602,1955011301,1956010100,8472,0.47
US_406629,36.2,-84.08333,1948090401,1956010100,64200,1.82
US_406709,35.66667,-88.35,1948090614,1981010100,283307,1.84
US_406742,36.023,-84.2337,2007090101,2011120100,37248,72.49
US_406750,36.0028,-84.2486,1953010101,2011120100,516432,2.21
US_406806,36.247,-86.5631,2000120101,2011120100,96408,30.32
US_406977,36.2872,-88.2958,1948090601,1972010100,204408,1.05
US_407358,36.58333,-86.51667,1948090301,1954010100,46704,15.15
US_407359,36.5875,-86.5258,1953060101,2011120100,512808,17.86
US_407573,35.5,-88.33333,1948090501,1956010100,64176,1.28
US_407768,36.1,-82.13333,1948090901,1956010100,64080,5.19
US_407811,35.8058,-85.6347,1948090101,2011120100,554424,13.15
US_407850,35.76556,-84.77722,1948090401,2004010100,484968,8.8
US_407884,36.4161,-82.9838,1982070101,2011120100,257880,14.88
US_408065,36.4527,-89.3027,1948090701,2011120100,554280,11.82
US_408098,35.1,-84.41667,1948090714,1956010100,64115,2.27
US_408108,35.1524,-88.3213,1982030606,2011120100,260683,13.84
US_408113,35.23333,-88.21667,1948090914,1981010100,283235,1.36
US_408203,35.75,-87.28333,1948090701,1981010100,283296,2.31
US_408244,35.48333,-86.46667,1952121001,1955010100,18048,50.6
US_408404,35.96667,-85.78333,1948090401,1952010100,29136,100.0
US_408540,35.6763,-84.8547,2003050115,2011120100,75250,13.17
US_408562,36.471,-86.8415,1948090101,2011120100,554424,9.31
US_408598,36.48333,-82.93333,1948090101,1981010100,283440,4.07
US_408704,35.53333,-87.81667,1948090714,1978010100,256979,6.12
US_408758,35.55,-85.98333,1948090401,1981010100,283368,3.28
US_408766,36.2431,-84.695,1948090714,2011120100,554267,13.29
US_409219,36.3925,-89.0317,1948090714,2011120100,554267,11.07
US_409223,36.41667,-89.06667,1969120101,1973010100,27048,16.46
US_409339,35.08333,-87.81667,1948090114,1981010100,283427,1.24
US_409492,36.0825,-87.83472,1982060208,2001010100,162905,16.95
US_409493,36.1142,-87.7419,2000090101,2011120100,98592,19.16
US_409701,36.36667,-83.9,1948090901,1980010100,274464,4.46
US_409702,36.36667,-83.9,1979020101,1981010100,16800,13.14
US_410013,32.3402,-99.7475,2001050314,2011120100,92723,19.77
US_410015,32.44056,-99.71,1948020101,1949010100,8040,92.24
US_410016,32.4105,-99.6822,1940122301,2011120100,621840,1.92
US_410050,31.28333,-98.15,1963050219,1986010100,198702,9.06
US_410054,29.76667,-95.65,1947100414,1949010100,10907,48.33
US_410120,32.7047,-99.3012,1957040114,1958010100,6587,72.63
US_410145,27.74111,-98.02472,1919120101,2011120100,806472,100.0
US_410146,29.71667,-95.6,1947100514,1949010100,10883,49.94
US_410174,30.3763,-103.66,1971081118,2007010100,310231,7.1
US_410176,30.3703,-103.7808,2006050114,2011120100,48947,16.27
US_410178,30.46667,-103.76667,1971070101,1972010100,4416,0.02
US_410179,30.26667,-103.78333,1971100101,1980010100,72336,19.11
US_410202,32.46444,-97.18306,1977070514,1988010100,91955,55.16
US_410206,33.3866,-97.7163,1942040814,2011120100,610523,14.89
US_410208,33.36667,-97.7,1947110514,1948010100,1355,0.22
US_410211,35.2295,-101.7042,1941020401,2011120100,620808,1.51
US_410244,30.48333,-95.98333,1940050814,1942010100,14459,21.68
US_410248,32.34833,-102.55167,1942070101,2011010100,600504,9.59
US_410250,32.3123,-102.5606,2010101514,2011120100,9875,100.0
US_410262,33.35,-96.51667,1946082414,1996010100,432635,10.15
US_410271,33.4405,-98.3708,1957040101,1958010100,6600,71.26
US_410380,28.43333,-99.75,1941042214,1960010100,163859,26.28
US_410394,33.1524,-100.2333,1957040201,1958010100,6576,77.19
US_410408,33.12444,-94.16611,1957040101,1958010100,6600,69.39
US_410427,30.28056,-97.65361,1996100316,1998010100,10905,35.95
US_410428,30.3208,-97.7604,1942082201,2011120100,607272,2.0
US_410429,30.1831,-97.6799,1940010101,2011120100,630408,82.9
US_410463,31.83333,-101.16667,1943051001,1950010100,58272,42.24
US_410493,31.7413,-99.9763,1957040301,1958010100,6552,74.69
US_410495,30.98333,-103.73333,1942070101,1961010100,162216,44.52
US_410496,31.0,-103.68333,1947070301,1949010100,13152,100.0
US_410498,30.9844,-103.7403,1948040101,1950010100,15360,100.0
US_410509,30.14,-98.8188,1940050114,2011120100,627491,7.23
US_410518,32.263,-96.6369,1965040219,2011120100,409038,9.16
US_410521,29.86667,-95.68333,1947100514,1949010100,10883,55.89
US_410556,33.58333,-100.15,1971042018,1974010100,23671,10.26
US_410569,28.9798,-95.9749,1940060101,2011120100,626760,41.07
US_410572,29.0,-95.96667,1947101401,1966010100,159696,4.81
US_410576,26.11667,-97.4,1947100214,1951010100,28475,19.41
US_410580,28.3,-98.98333,1940061814,1954010100,118667,29.34
US_410587,29.75,-95.01667,1947110101,1970010100,194328,40.93
US_410605,29.5,-95.86667,1947100414,1951010100,28427,33.33
US_410639,28.4575,-97.7061,1953080201,2011120100,511320,11.26
US_410655,30.0316,-96.2166,1986100101,1987010100,2208,100.0
US_410665,31.1,-97.48333,1951090101,1993010100,362352,4.81
US_410689,27.6,-98.41667,1940032501,1985010100,392472,12.58
US_410690,27.5969,-98.4162,1982072013,2011120100,257412,18.03
US_410691,32.6475,-97.4439,1949062214,2011120100,547355,9.56
US_410708,33.53917,-100.02083,1989020101,1993010100,34320,38.14
US_410738,30.7625,-98.0213,1968012219,2011120100,384438,5.78
US_410776,31.2,-101.46667,1940052101,1991010100,443688,7.96
US_410779,31.2001,-101.4626,1990080812,2011120100,186829,15.18
US_410784,32.2683,-101.4858,1953120101,2011120100,508416,6.76
US_410786,32.2443,-101.4537,1940052101,1954010100,119352,6.27
US_410828,32.0919,-100.3252,1947070201,1948010100,4392,1.41
US_410917,30.73333,-93.65,1940052814,1975010100,303251,9.36
US_410923,33.6402,-96.1661,1957040101,1958010100,6600,69.88
US_410926,33.8472,-97.6527,1940020301,2011120100,629616,8.68
US_410950,29.18528,-102.96222,1953020101,1956010100,25536,45.86
US_410996,33.08,-97.56389,1957040201,1958010100,6576,71.15
US_411013,29.6101,-100.452,1995101716,2011120100,141321,18.07
US_411017,31.1444,-99.3491,1940050714,2011120100,627347,7.77
US_411042,32.75,-98.9016,1957041801,1958010100,6192,76.23
US_411048,30.1591,-96.3972,1957041105,1958010100,6356,73.06
US_411053,30.68333,-99.55,1940050101,1957010100,146136,7.56
US_411057,34.68333,-100.9,1941042916,1983010100,365313,7.89
US_411063,33.2063,-97.7761,1957040301,1958010100,6552,70.27
US_411068,30.88333,-97.93333,1940021401,1999010100,516144,10.21
US_411080,30.33333,-104.53333,1942020101,1952010100,86904,55.13
US_411081,32.55,-97.06667,1946072101,1975010100,249384,12.06
US_411133,25.90083,-97.50389,1948010114,1949010100,8771,69.25
US_411136,25.9141,-97.423,1942042101,2011120100,610224,2.21
US_411137,25.91667,-97.46667,1940012514,1943010100,25715,28.22
US_411138,31.7383,-98.9455,1957041914,1958010100,6155,79.06
US_411139,31.7,-98.98333,1940010114,1942010100,17531,25.81
US_411154,30.63333,-96.46667,1948070301,1952010100,30648,100.0
US_411165,30.75,-98.41667,1946051214,1965010100,163403,29.13
US_411185,31.25,-102.66667,1942081401,1964010100,187440,24.12
US_411186,30.05,-97.15,1941032601,1944010100,24264,40.35
US_411188,31.46667,-96.05,1947070601,1948010100,4296,56.77
US_411245,32.51667,-97.33333,1957040201,1958010100,6576,70.1
US_411246,32.5066,-97.3444,1982120119,2011120100,254190,7.24
US_411255,30.7406,-98.2354,2011070101,2011120100,3672,100.0
US_411267,35.1866,-102.0797,1940020401,1954010100,121920,25.66
US_411304,28.43333,-97.95,1940032301,1954010100,120768,18.36
US_411325,29.533333,-96.333333,1940032014,1966010100,226019,7.13
US_411429,29.8607,-98.1959,1978080101,2011120100,292200,11.22
US_411431,29.86167,-98.29194,1961020101,2003010100,367416,16.79
US_411432,29.83333,-98.35,1961020101,1990010100,253464,12.88
US_411433,29.9464,-98.3969,1961020101,2005010100,384960,14.52
US_411434,29.9111,-98.3713,1961020101,2011120100,445560,12.95
US_411435,29.91667,-98.35,1961020101,1988010100,235920,11.47
US_411436,29.94694,-98.30111,1961020101,2009010100,420024,3.93
US_411437,36.05,-101.63333,1961020101,1962010100,8016,41.52
US_411438,29.91667,-98.21667,1961020101,1994010100,288528,10.43
US_411441,34.4125,-101.06778,2010050101,2011120100,13896,37.74
US_411462,31.58333,-100.58333,1949040301,1950010100,6552,100.0
US_411492,29.7909,-100.6742,1963071211,1996010100,284654,10.13
US_411500,32.1615,-94.3398,1957040101,1958010100,6600,68.83
US_411528,28.33917,-99.63278,1960020101,2004010100,384960,15.48
US_411541,30.0165,-97.4786,2001100101,2011120100,89112,10.67
US_411569,31.25,-97.16667,1940010114,1944010100,35051,21.16
US_411632,31.46667,-93.83333,1947070301,1948010100,4368,100.0
US_411641,30.7,-103.18333,1942080101,1956010100,117624,41.12
US_411646,35.6869,-102.3341,1941010101,2011120100,621624,10.05
US_411663,28.9275,-98.7494,2001110110,2010010100,71583,11.28
US_411671,29.3091,-97.4062,1940053001,2011120100,626808,10.81
US_411680,30.98333,-98.71667,1941052101,1973010100,277152,12.6
US_411694,34.43861,-100.21833,1997110209,2011010100,115384,35.92
US_411696,34.43333,-100.25,1940020101,1976010100,314832,24.96
US_411697,34.56667,-100.33333,1975020414,1979010100,34235,44.38
US_411698,34.4272,-100.2831,1947100101,2011120100,562488,41.97
US_411720,28.4675,-98.2525,1997090207,2011120100,124866,15.39
US_411750,32.43333,-98.98333,1957040114,1958010100,6587,70.94
US_411761,34.9414,-100.9126,1948071714,1951010100,21539,100.0
US_411773,33.6108,-95.0716,1940090314,2011120100,624491,18.9
US_411810,30.3637,-95.084,1957040114,1958010100,6587,69.42
US_411823,31.8,-97.43333,1957040114,1958010100,6587,71.67
US_411870,30.53333,-95.15,1965031918,1971010100,50719,14.69
US_411875,31.828,-99.4338,1957040114,1958010100,6587,74.62
US_411876,31.86667,-99.63333,1942041901,1944010100,14928,27.01
US_411889,30.58917,-96.36472,1951080120,2011120100,528869,78.86
US_411903,32.39778,-100.85944,1993060101,2010010100,145392,19.51
US_411914,31.89833,-98.60333,1957040114,1958010100,6587,75.13
US_411920,29.9615,-98.8945,1990090209,2011120100,186232,24.78
US_411921,33.1997,-95.9283,1948081301,2011120100,554880,9.63
US_411937,31.91667,-94.58333,1962080101,1984010100,187752,7.27
US_411956,30.3302,-95.4831,1947070401,2011120100,564624,16.52
US_411970,33.3744,-95.6933,1957040101,1958010100,6600,71.03
US_412014,27.8,-97.4,1940010614,1949010100,78779,22.28
US_412015,27.7742,-97.5122,1947100101,2011120100,562488,0.03
US_412019,32.1225,-96.4866,1957040101,1958010100,6600,71.48
US_412024,31.55,-97.61667,1944072101,1990010100,398400,13.14
US_412042,31.55,-106.08333,1947100114,1950010100,19739,70.46
US_412043,31.53333,-106.06667,1943081601,1949010100,47160,40.52
US_412048,28.45667,-99.21833,1956040101,2011120100,487968,15.28
US_412050,28.45,-99.21667,1949100314,1952010100,19667,100.0
US_412051,28.23333,-99.06667,1953040201,1957010100,32880,37.04
US_412053,31.38333,-105.98333,1942030101,1943010100,7344,0.01
US_412073,29.53333,-95.75,1948010101,1965010100,149040,6.7
US_412082,31.4072,-102.3577,1943082501,2011120100,598440,17.58
US_412086,31.7716,-97.8238,1940052814,2011120100,626843,17.98
US_412088,31.5333,-97.4525,2001110101,2011120100,88368,17.39
US_412090,31.51667,-97.51667,1988110211,1996010100,62774,23.09
US_412096,32.5286,-97.6188,1946092514,2011120100,571379,9.32
US_412128,32.11667,-99.16667,1940012214,1948010100,69611,10.54
US_412131,32.12672,-99.16052,1947120101,2011120100,561024,8.34
US_412142,33.9899,-99.7304,1957040101,1958010100,6600,70.39
US_412150,32.133333,-96.65,1947090101,1948010100,2928,100.0
US_412160,28.6794,-99.8311,1948072101,1950010100,12696,100.0
US_412206,30.021,-95.7069,1991010101,2011120100,183336,14.71
US_412238,36.0605,-102.521,1941010101,1947010100,52584,11.76
US_412240,36.0167,-102.55,1950041301,2011120100,540288,93.38
US_412242,32.8978,-97.0189,1974020101,2011120100,331608,2.11
US_412244,32.8519,-96.8555,1940110414,2011120100,623003,8.96
US_412247,32.76667,-96.78333,1940011201,1941010100,8520,0.01
US_412309,31.9,-96.71667,1943122301,1963010100,166776,23.15
US_412312,32.3,-94.16667,1973080114,1985010100,100091,14.36
US_412334,33.2733,-97.5769,1945081101,1949010100,29736,58.43
US_412336,33.33333,-97.58333,1947100501,1954010100,54720,11.78
US_412354,31.877,-105.237,1955051101,1958010100,23184,55.36
US_412355,26.65,-98.11667,1940032014,1942010100,15635,41.88
US_412357,29.36667,-100.9,1940020201,1952010100,104424,12.11
US_412360,29.3784,-100.927,1951051501,2011120100,530760,22.79
US_412361,29.3841,-100.9094,1996090101,2011120100,133656,14.94
US_412394,33.81667,-96.56667,1940010701,1998010100,508296,7.86
US_412404,33.1991,-97.1049,1946082901,2011120100,572040,9.28
US_412415,33.56389,-95.37417,1944020818,2002010100,507511,15.56
US_412442,29.333333,-99.283333,1947090101,1948010100,2928,100.0
US_412462,30.3561,-96.8288,1981070101,2011120100,266640,14.84
US_412518,26.17278,-98.07861,2005030110,2007010100,16095,56.71
US_412528,32.26667,-100.1,1940102501,1944010100,27912,19.11
US_412617,35.8731,-101.9725,1941011301,1949010100,69840,30.31
US_412619,35.95,-101.88333,1947100101,1956010100,72336,26.68
US_412621,33.8094,-100.5169,1971042019,2011120100,356022,15.57
US_412675,29.6,-96.33333,1965102810,1987010100,185631,15.13
US_412676,29.6212,-96.366,1986041501,2011120100,224664,19.09
US_412679,28.757,-100.4792,1941102414,2011120100,614507,10.61
US_412715,32.39889,-98.8175,1961080915,2011010100,432994,14.8
US_412744,31.21667,-99.85,1940090314,1988010100,414851,12.23
US_412758,26.298,-98.1575,1947100101,1951010100,28512,19.08
US_412794,31.83472,-105.96083,1947070601,1948010100,4296,1.44
US_412797,31.81111,-106.37583,1942080101,2011120100,607776,2.6
US_412811,30.88333,-100.6,1940032801,1996010100,488808,17.73
US_412813,30.78333,-100.76667,1949032014,1953010100,33179,89.58
US_412814,30.73333,-100.88333,1947100114,1950010100,19739,99.55
US_412815,31.03698,-100.59119,1996050210,2011120100,136575,7.83
US_412818,34.03083,-98.91167,1952070201,1958010100,48216,9.4
US_412986,32.01667,-96.3,1940092518,1947010100,54919,24.27
US_413005,31.4625,-98.16194,1943050101,2011010100,593208,15.94
US_413033,31.5,-106.15,1953020101,1978010100,218400,1.16
US_413034,31.51667,-106.15,1949071814,1952010100,21515,100.0
US_413047,31.7322,-96.2078,1957040114,1958010100,6587,70.34
US_413103,29.86667,-100.9,1946042314,1950010100,32363,60.37
US_413133,32.5338,-96.6608,1946070114,2011120100,573443,12.37
US_413156,29.9756,-98.2647,1996030112,2011120100,138061,15.89
US_413171,31.30889,-97.63056,1950022514,2009010100,515867,10.95
US_413189,30.16667,-104.2,1942020114,1955010100,113195,31.09
US_413260,29.3,-100.45,1941030601,1947010100,51048,25.39
US_413267,27.5,-99.51667,1940121801,1944010100,26616,20.09
US_413270,30.9302,-100.1125,1961040618,2011120100,444007,14.85
US_413272,31.1,-105.6,1942021501,1943010100,7680,0.01
US_413277,30.88333,-102.88333,1948070614,1949010100,4283,100.0
US_413278,30.38333,-103.03333,1958060101,1988010100,259344,9.81
US_413280,30.9071,-102.9153,1955050614,1961010100,49595,16.34
US_413281,30.53333,-102.95,1955050114,1959010100,32171,41.54
US_413283,32.83333,-97.05,1940111001,1985010100,386952,39.05
US_413284,32.81917,-97.36139,1940010614,2011120100,630275,14.09
US_413285,32.8342,-97.2981,1948051001,2011120100,557160,23.2
US_413289,32.8472,-97.4761,2002120101,2011120100,78888,41.28
US_413329,30.2391,-98.9088,1940040101,1976010100,313392,8.57
US_413335,29.88333,-95.78333,1943012214,1947010100,34547,9.04
US_413370,33.1924,-96.793,1966101016,2011120100,395697,12.66
US_413410,35.6305,-100.3916,1941042614,2011120100,618851,13.97
US_413415,33.6358,-97.1447,1941091709,2011120100,615400,15.08
US_413430,29.33333,-94.77167,1940010101,2011120100,630408,22.23
US_413431,29.2733,-94.8592,1948010101,2011120100,560280,99.57
US_413441,34.88333,-103.01667,1947100101,1954010100,54816,89.6
US_413442,34.91667,-102.73333,1943111901,1972010100,246480,51.2
US_413446,31.83333,-101.2,1949041116,1974010100,216729,12.37
US_413460,32.95,-96.68333,1940010101,1941010100,8784,20.48
US_413462,31.91667,-100.88333,1943082101,1950010100,55800,36.68
US_413463,29.58333,-99.73333,1948080101,1952010100,29952,73.74
US_413476,33.06667,-97.01667,1949070101,1965010100,135912,5.66
US_413485,31.41444,-97.70194,1957040101,1958010100,6600,71.0
US_413507,30.6763,-97.7208,1981080101,2011120100,265896,22.67
US_413546,32.7463,-95.0497,1941072901,2011120100,616608,22.59
US_413547,32.73333,-94.95,1950120101,1957010100,53352,22.96
US_413579,31.88969,-99.62938,1940010101,1943010100,26304,54.33
US_413642,33.7952,-96.853,1942010101,2011120100,612864,18.65
US_413646,32.24222,-98.66306,1951090101,2000010100,423696,5.42
US_413668,33.12028,-98.56694,1957040101,1958010100,6600,69.74
US_413673,32.45,-97.75,1957040101,1958010100,6600,69.59
US_413686,30.7188,-97.3211,1980060101,2011120100,276120,15.3
US_413691,32.9506,-97.0553,1949062313,2011120100,547332,9.3
US_413734,33.1677,-96.0983,1957040101,1958010100,6600,69.61
US_413771,31.5252,-96.5305,1977110101,2011120100,298752,13.62
US_413789,31.83333,-104.8,1948070101,1951010100,21936,100.0
US_413826,31.81667,-98.38333,1984020101,1990010100,51864,22.46
US_413831,34.13333,-98.93333,1940010101,1953010100,113976,33.53
US_413841,33.93333,-100.13333,1971042122,1981010100,85011,46.49
US_413871,30.13333,-99.6,1940041901,1977010100,321744,9.56
US_413884,31.7044,-98.0852,1957040101,1958010100,6600,71.41
US_413941,32.676,-94.5781,1940091601,1942010100,11328,36.57
US_414040,31.88333,-98.3,1973070101,1985010100,100848,13.73
US_414058,27.3194,-98.6775,1957040101,1958010100,6600,69.7
US_414098,34.8172,-102.4002,1955051618,2011120100,495655,16.88
US_414100,34.81667,-102.4,1941070101,1956010100,127128,44.46
US_414137,31.9844,-98.0311,1977110118,2010010100,281959,12.53
